OrderNumber,OrderLineItem,DateKey,OrderDate,StockDate,ProductKey,CustomerKey,TerritoryKey,OrderQuantity,ProductPrice,ProductCost,Revenue,TotalCost,Profit
SO68975,1,20170425,2017-04-25,2004-03-01,474,20329,4,1,69.99,26.1763,69.99,26.1763,43.8137
SO68980,2,20170425,2017-04-25,2004-02-03,485,15512,1,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO68980,1,20170425,2017-04-25,2004-02-15,528,15512,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO68980,3,20170425,2017-04-25,2004-03-06,220,15512,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO68965,2,20170425,2017-04-25,2004-01-07,478,14777,10,3,9.99,3.7363,29.97,11.2089,18.7611
SO68965,3,20170425,2017-04-25,2004-03-20,477,14777,10,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO68965,4,20170425,2017-04-25,2004-01-25,220,14777,10,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO68965,1,20170425,2017-04-25,2004-03-19,358,14777,10,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO68995,2,20170425,2017-04-25,2004-03-02,223,19883,4,2,8.6442,5.7052,17.2884,11.4104,5.878
SO68995,1,20170425,2017-04-25,2004-03-06,600,19883,4,1,539.99,294.5797,539.99,294.5797,245.4103
SO68996,3,20170425,2017-04-25,2004-04-01,477,16851,4,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO68996,2,20170425,2017-04-25,2004-03-01,478,16851,4,2,9.99,3.7363,19.98,7.4726,12.5074
SO68996,4,20170425,2017-04-25,2004-02-25,214,16851,4,1,34.99,13.0863,34.99,13.0863,21.9037
SO68996,1,20170425,2017-04-25,2004-04-09,352,16851,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69009,2,20170425,2017-04-25,2004-02-28,479,15176,6,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69009,1,20170425,2017-04-25,2004-01-17,563,15176,6,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO68962,1,20170425,2017-04-25,2003-12-31,215,14015,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69000,1,20170425,2017-04-25,2004-03-15,381,26138,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO69000,2,20170425,2017-04-25,2004-02-04,488,26138,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69002,3,20170425,2017-04-25,2004-03-28,480,24271,9,2,2.29,0.8565,4.58,1.713,2.867
SO69002,2,20170425,2017-04-25,2004-03-10,538,24271,9,2,21.49,8.0373,42.98,16.0746,26.905399999999997
SO69002,1,20170425,2017-04-25,2004-01-30,605,24271,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO68987,2,20170425,2017-04-25,2004-02-06,530,23951,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO68987,1,20170425,2017-04-25,2004-02-04,541,23951,7,2,28.99,10.8423,57.98,21.6846,36.2954
SO68987,3,20170425,2017-04-25,2004-02-03,480,23951,7,1,2.29,0.8565,2.29,0.8565,1.4335
SO69021,3,20170425,2017-04-25,2004-03-13,477,23778,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69021,2,20170425,2017-04-25,2004-01-10,479,23778,7,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69021,4,20170425,2017-04-25,2004-01-11,220,23778,7,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69021,1,20170425,2017-04-25,2004-01-05,604,23778,7,1,539.99,343.6496,539.99,343.6496,196.3404
SO68969,2,20170425,2017-04-25,2004-01-20,480,11802,6,2,2.29,0.8565,4.58,1.713,2.867
SO68969,1,20170425,2017-04-25,2004-04-02,535,11802,6,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO68997,3,20170425,2017-04-25,2004-01-27,541,27769,7,3,28.99,10.8423,86.97,32.5269,54.4431
SO68997,2,20170425,2017-04-25,2004-03-31,530,27769,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO68997,1,20170425,2017-04-25,2004-01-08,569,27769,7,1,742.35,461.4448,742.35,461.4448,280.90520000000004
SO69001,2,20170425,2017-04-25,2004-01-14,479,25561,9,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69001,4,20170425,2017-04-25,2004-03-21,220,25561,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69001,3,20170425,2017-04-25,2004-03-28,477,25561,9,1,4.99,1.8663,4.99,1.8663,3.1237000000000004
SO69001,1,20170425,2017-04-25,2004-01-28,605,25561,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO68953,1,20170425,2017-04-25,2004-01-21,484,11867,4,3,7.95,2.9733,23.85,8.9199,14.930100000000001
SO68954,1,20170425,2017-04-25,2004-01-04,484,11506,6,1,7.95,2.9733,7.95,2.9733,4.9767
SO68994,3,20170425,2017-04-25,2004-02-04,480,11862,1,2,2.29,0.8565,4.58,1.713,2.867
SO68994,1,20170425,2017-04-25,2004-03-23,528,11862,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO68994,2,20170425,2017-04-25,2004-01-20,537,11862,1,1,35.0,13.09,35.0,13.09,21.91
SO69025,2,20170425,2017-04-25,2004-01-11,477,13000,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69025,3,20170425,2017-04-25,2004-03-20,479,13000,9,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69025,4,20170425,2017-04-25,2004-04-01,214,13000,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO69025,1,20170425,2017-04-25,2004-03-13,576,13000,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69005,2,20170425,2017-04-25,2004-01-15,214,21572,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO69005,1,20170425,2017-04-25,2004-02-15,379,21572,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO68985,2,20170425,2017-04-25,2004-01-16,480,27317,10,2,2.29,0.8565,4.58,1.713,2.867
SO68985,1,20170425,2017-04-25,2003-12-29,529,27317,10,2,3.99,1.4923,7.98,2.9846,4.9954
SO68966,2,20170425,2017-04-25,2004-03-01,478,18177,10,2,9.99,3.7363,19.98,7.4726,12.5074
SO68966,5,20170425,2017-04-25,2004-01-20,481,18177,10,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO68966,4,20170425,2017-04-25,2004-03-08,232,18177,10,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO68966,1,20170425,2017-04-25,2004-01-04,352,18177,10,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO68966,3,20170425,2017-04-25,2004-04-08,487,18177,10,1,54.99,20.5663,54.99,20.5663,34.423700000000004
SO68956,1,20170425,2017-04-25,2004-03-13,535,13002,9,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69024,2,20170425,2017-04-25,2004-03-02,214,12693,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO69024,1,20170425,2017-04-25,2004-02-20,562,12693,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO68983,1,20170425,2017-04-25,2004-03-13,477,21866,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO68964,1,20170425,2017-04-25,2004-04-03,489,17054,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69026,3,20170425,2017-04-25,2004-03-12,466,27869,9,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO69026,2,20170425,2017-04-25,2004-01-24,488,27869,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69026,1,20170425,2017-04-25,2004-04-10,564,27869,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69018,2,20170425,2017-04-25,2004-02-22,223,18438,4,3,8.6442,5.7052,25.9326,17.1156,8.817
SO69018,1,20170425,2017-04-25,2004-02-28,580,18438,4,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69016,1,20170425,2017-04-25,2003-12-28,389,21586,1,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO68952,1,20170425,2017-04-25,2004-01-10,223,12940,4,3,8.6442,5.7052,25.9326,17.1156,8.817
SO68951,2,20170425,2017-04-25,2004-04-03,484,20917,10,2,7.95,2.9733,15.9,5.9466,9.9534
SO68951,1,20170425,2017-04-25,2004-04-10,375,20917,10,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO69020,1,20170425,2017-04-25,2004-02-29,605,24155,8,1,539.99,343.6496,539.99,343.6496,196.3404
SO69003,4,20170425,2017-04-25,2004-02-19,464,25555,9,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO69003,3,20170425,2017-04-25,2004-04-05,477,25555,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69003,2,20170425,2017-04-25,2004-01-03,479,25555,9,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69003,1,20170425,2017-04-25,2004-03-10,605,25555,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO69053,1,20170426,2017-04-26,2004-03-23,528,12973,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69053,3,20170426,2017-04-26,2004-03-22,220,12973,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69053,2,20170426,2017-04-26,2004-03-02,537,12973,1,1,35.0,13.09,35.0,13.09,21.91
SO69079,2,20170426,2017-04-26,2004-03-09,215,19209,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69079,1,20170426,2017-04-26,2004-01-12,606,19209,1,1,539.99,343.6496,539.99,343.6496,196.3404
SO69043,1,20170426,2017-04-26,2004-01-02,475,19819,4,1,69.99,26.1763,69.99,26.1763,43.8137
SO69043,2,20170426,2017-04-26,2004-02-21,488,19819,4,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69058,2,20170426,2017-04-26,2004-03-12,475,14914,4,1,69.99,26.1763,69.99,26.1763,43.8137
SO69058,3,20170426,2017-04-26,2004-02-01,488,14914,4,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69058,1,20170426,2017-04-26,2004-01-18,589,14914,4,1,769.49,419.7784,769.49,419.7784,349.71160000000003
SO69063,2,20170426,2017-04-26,2004-03-11,214,15652,10,1,34.99,13.0863,34.99,13.0863,21.9037
SO69063,1,20170426,2017-04-26,2004-03-24,572,15652,10,1,742.35,461.4448,742.35,461.4448,280.90520000000004
SO69062,3,20170426,2017-04-26,2004-01-10,480,12913,1,2,2.29,0.8565,4.58,1.713,2.867
SO69062,2,20170426,2017-04-26,2004-04-03,485,12913,1,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69062,1,20170426,2017-04-26,2004-01-19,354,12913,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69032,1,20170426,2017-04-26,2004-02-12,593,15460,8,1,564.99,308.2179,564.99,308.2179,256.7721
SO69049,3,20170426,2017-04-26,2004-04-11,480,17903,10,3,2.29,0.8565,6.87,2.5695,4.3004999999999995
SO69049,2,20170426,2017-04-26,2004-02-13,528,17903,10,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69049,1,20170426,2017-04-26,2004-04-07,535,17903,10,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69037,3,20170426,2017-04-26,2004-02-15,484,26526,4,2,7.95,2.9733,15.9,5.9466,9.9534
SO69037,2,20170426,2017-04-26,2004-03-20,528,26526,4,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69037,1,20170426,2017-04-26,2004-03-22,535,26526,4,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69056,2,20170426,2017-04-26,2004-03-28,485,16110,6,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69056,3,20170426,2017-04-26,2004-02-22,472,16110,6,1,63.5,23.749,63.5,23.749,39.751000000000005
SO69056,1,20170426,2017-04-26,2004-04-03,591,16110,6,1,564.99,308.2179,564.99,308.2179,256.7721
SO69061,1,20170426,2017-04-26,2004-01-11,354,12912,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69057,1,20170426,2017-04-26,2004-01-01,598,19889,4,1,539.99,294.5797,539.99,294.5797,245.4103
SO69027,2,20170426,2017-04-26,2004-02-12,464,14060,9,3,23.5481,9.7136,70.6443,29.1408,41.5035
SO69027,1,20170426,2017-04-26,2004-03-11,535,14060,9,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69073,2,20170426,2017-04-26,2004-02-19,535,18198,9,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69073,1,20170426,2017-04-26,2004-01-10,597,18198,9,1,539.99,294.5797,539.99,294.5797,245.4103
SO69068,1,20170426,2017-04-26,2004-03-19,583,24302,9,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69038,2,20170426,2017-04-26,2004-01-04,530,27301,4,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69038,1,20170426,2017-04-26,2004-02-17,541,27301,4,2,28.99,10.8423,57.98,21.6846,36.2954
SO69038,3,20170426,2017-04-26,2004-03-08,220,27301,4,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69087,3,20170426,2017-04-26,2004-03-09,477,11018,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69087,2,20170426,2017-04-26,2004-01-13,479,11018,9,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69087,4,20170426,2017-04-26,2003-12-31,220,11018,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69087,1,20170426,2017-04-26,2004-03-09,569,11018,9,1,742.35,461.4448,742.35,461.4448,280.90520000000004
SO69041,3,20170426,2017-04-26,2004-01-31,480,23303,1,2,2.29,0.8565,4.58,1.713,2.867
SO69041,2,20170426,2017-04-26,2004-03-14,528,23303,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69041,1,20170426,2017-04-26,2004-02-22,536,23303,1,2,29.99,11.2163,59.98,22.4326,37.547399999999996
SO69066,1,20170426,2017-04-26,2004-02-22,387,17923,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO69066,2,20170426,2017-04-26,2004-03-23,490,17923,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69040,2,20170426,2017-04-26,2004-04-08,528,23203,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69040,1,20170426,2017-04-26,2004-02-15,536,23203,1,2,29.99,11.2163,59.98,22.4326,37.547399999999996
SO69040,3,20170426,2017-04-26,2004-02-21,214,23203,1,1,34.99,13.0863,34.99,13.0863,21.9037
SO69028,1,20170426,2017-04-26,2004-01-19,490,19579,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69086,2,20170426,2017-04-26,2004-02-16,541,16297,8,1,28.99,10.8423,28.99,10.8423,18.1477
SO69086,1,20170426,2017-04-26,2004-03-12,564,16297,8,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69042,3,20170426,2017-04-26,2004-02-16,223,15378,6,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69042,2,20170426,2017-04-26,2004-03-01,477,15378,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69042,1,20170426,2017-04-26,2004-02-26,478,15378,6,2,9.99,3.7363,19.98,7.4726,12.5074
SO69071,2,20170426,2017-04-26,2004-02-22,479,29298,9,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69071,1,20170426,2017-04-26,2004-03-15,584,29298,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO69059,3,20170426,2017-04-26,2004-03-14,223,16880,4,3,8.6442,5.7052,25.9326,17.1156,8.817
SO69059,4,20170426,2017-04-26,2004-03-02,477,16880,4,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69059,2,20170426,2017-04-26,2004-04-05,478,16880,4,2,9.99,3.7363,19.98,7.4726,12.5074
SO69059,1,20170426,2017-04-26,2004-03-11,352,16880,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69034,2,20170426,2017-04-26,2003-12-30,480,27041,1,2,2.29,0.8565,4.58,1.713,2.867
SO69034,1,20170426,2017-04-26,2004-01-09,530,27041,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69046,1,20170426,2017-04-26,2004-03-02,477,24682,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69046,2,20170426,2017-04-26,2004-01-17,487,24682,6,1,54.99,20.5663,54.99,20.5663,34.423700000000004
SO69081,1,20170426,2017-04-26,2004-02-25,387,21356,4,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO69081,2,20170426,2017-04-26,2004-02-05,489,21356,4,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69072,4,20170426,2017-04-26,2004-03-12,477,15596,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69072,3,20170426,2017-04-26,2003-12-30,478,15596,9,2,9.99,3.7363,19.98,7.4726,12.5074
SO69072,2,20170426,2017-04-26,2004-02-09,485,15596,9,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69072,1,20170426,2017-04-26,2004-02-10,352,15596,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69072,5,20170426,2017-04-26,2004-02-16,488,15596,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69076,3,20170426,2017-04-26,2004-02-24,477,25970,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69076,2,20170426,2017-04-26,2004-03-05,479,25970,1,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69076,1,20170426,2017-04-26,2004-04-11,560,25970,1,1,1214.85,755.1508,1214.85,755.1508,459.6991999999999
SO69036,3,20170426,2017-04-26,2004-01-20,480,28680,1,2,2.29,0.8565,4.58,1.713,2.867
SO69036,2,20170426,2017-04-26,2004-01-16,529,28680,1,2,3.99,1.4923,7.98,2.9846,4.9954
SO69036,1,20170426,2017-04-26,2004-02-04,539,28680,1,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69078,2,20170426,2017-04-26,2004-03-20,235,25987,4,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69078,1,20170426,2017-04-26,2004-03-02,560,25987,4,1,1214.85,755.1508,1214.85,755.1508,459.6991999999999
SO69082,3,20170426,2017-04-26,2004-01-20,464,17558,6,3,23.5481,9.7136,70.6443,29.1408,41.5035
SO69082,2,20170426,2017-04-26,2004-03-27,539,17558,6,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69082,1,20170426,2017-04-26,2004-01-30,580,17558,6,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69084,2,20170426,2017-04-26,2004-01-14,214,28556,8,1,34.99,13.0863,34.99,13.0863,21.9037
SO69084,1,20170426,2017-04-26,2004-02-14,387,28556,8,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO69039,1,20170426,2017-04-26,2004-03-09,528,12166,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69039,2,20170426,2017-04-26,2004-01-30,536,12166,6,2,29.99,11.2163,59.98,22.4326,37.547399999999996
SO69033,1,20170426,2017-04-26,2004-02-24,529,11262,6,2,3.99,1.4923,7.98,2.9846,4.9954
SO69033,2,20170426,2017-04-26,2004-01-31,214,11262,6,1,34.99,13.0863,34.99,13.0863,21.9037
SO69074,2,20170426,2017-04-26,2004-01-15,220,27117,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69074,1,20170426,2017-04-26,2004-04-06,574,27117,1,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69080,2,20170426,2017-04-26,2004-01-01,214,19803,1,1,34.99,13.0863,34.99,13.0863,21.9037
SO69080,1,20170426,2017-04-26,2004-03-07,584,19803,1,1,539.99,343.6496,539.99,343.6496,196.3404
SO69088,4,20170426,2017-04-26,2004-01-18,480,11027,9,2,2.29,0.8565,4.58,1.713,2.867
SO69088,2,20170426,2017-04-26,2004-03-31,530,11027,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69088,3,20170426,2017-04-26,2004-02-28,541,11027,9,2,28.99,10.8423,57.98,21.6846,36.2954
SO69088,1,20170426,2017-04-26,2004-03-16,571,11027,9,1,742.35,461.4448,742.35,461.4448,280.90520000000004
SO69030,2,20170426,2017-04-26,2004-03-21,480,19902,7,2,2.29,0.8565,4.58,1.713,2.867
SO69030,1,20170426,2017-04-26,2004-01-28,358,19902,7,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO69035,2,20170426,2017-04-26,2004-01-22,530,13095,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69035,1,20170426,2017-04-26,2004-02-21,541,13095,6,2,28.99,10.8423,57.98,21.6846,36.2954
SO69035,3,20170426,2017-04-26,2004-02-18,487,13095,6,1,54.99,20.5663,54.99,20.5663,34.423700000000004
SO69077,2,20170426,2017-04-26,2004-02-03,541,25985,4,3,28.99,10.8423,86.97,32.5269,54.4431
SO69077,3,20170426,2017-04-26,2004-03-17,530,25985,4,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69077,4,20170426,2017-04-26,2004-01-29,214,25985,4,1,34.99,13.0863,34.99,13.0863,21.9037
SO69077,1,20170426,2017-04-26,2004-02-10,577,25985,4,1,1214.85,755.1508,1214.85,755.1508,459.6991999999999
SO69083,4,20170426,2017-04-26,2004-04-03,214,12302,8,1,34.99,13.0863,34.99,13.0863,21.9037
SO69083,1,20170426,2017-04-26,2004-03-07,389,12302,8,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO69083,2,20170426,2017-04-26,2004-01-12,529,12302,8,1,3.99,1.4923,3.99,1.4923,2.4977
SO69083,3,20170426,2017-04-26,2004-02-11,539,12302,8,1,24.99,9.3463,24.99,9.3463,15.643699999999999
SO69054,1,20170426,2017-04-26,2004-01-13,485,18329,6,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69054,2,20170426,2017-04-26,2004-02-01,472,18329,6,1,63.5,23.749,63.5,23.749,39.751000000000005
SO69048,1,20170426,2017-04-26,2004-02-07,528,16401,10,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69048,3,20170426,2017-04-26,2003-12-31,220,16401,10,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69048,2,20170426,2017-04-26,2004-03-31,487,16401,10,1,54.99,20.5663,54.99,20.5663,34.423700000000004
SO69044,2,20170426,2017-04-26,2004-01-25,235,18995,4,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69044,1,20170426,2017-04-26,2004-02-19,474,18995,4,1,69.99,26.1763,69.99,26.1763,43.8137
SO69064,3,20170426,2017-04-26,2004-02-18,528,15220,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69064,1,20170426,2017-04-26,2004-03-20,360,15220,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO69064,2,20170426,2017-04-26,2004-02-04,537,15220,9,1,35.0,13.09,35.0,13.09,21.91
SO69085,4,20170426,2017-04-26,2004-04-01,464,27907,10,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO69085,2,20170426,2017-04-26,2004-02-09,477,27907,10,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69085,3,20170426,2017-04-26,2003-12-31,479,27907,10,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69085,1,20170426,2017-04-26,2004-01-11,606,27907,10,1,539.99,343.6496,539.99,343.6496,196.3404
SO69089,2,20170426,2017-04-26,2004-03-09,220,12700,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69089,1,20170426,2017-04-26,2004-01-02,564,12700,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69067,2,20170426,2017-04-26,2003-12-29,214,26744,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO69067,1,20170426,2017-04-26,2004-04-08,389,26744,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO69060,2,20170426,2017-04-26,2004-03-01,480,16779,4,2,2.29,0.8565,4.58,1.713,2.867
SO69060,1,20170426,2017-04-26,2004-01-27,360,16779,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO69031,1,20170426,2017-04-26,2004-02-01,352,18168,10,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69055,1,20170426,2017-04-26,2004-02-13,235,12476,10,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69050,1,20170426,2017-04-26,2004-03-23,529,22425,7,2,3.99,1.4923,7.98,2.9846,4.9954
SO69050,2,20170426,2017-04-26,2004-02-06,538,22425,7,2,21.49,8.0373,42.98,16.0746,26.905399999999997
SO69047,1,20170426,2017-04-26,2004-02-17,485,14360,4,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69047,2,20170426,2017-04-26,2004-03-28,473,14360,4,1,63.5,23.749,63.5,23.749,39.751000000000005
SO69045,2,20170426,2017-04-26,2004-01-31,235,27725,6,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69045,1,20170426,2017-04-26,2004-04-02,475,27725,6,1,69.99,26.1763,69.99,26.1763,43.8137
SO69075,2,20170426,2017-04-26,2004-04-06,541,27287,4,3,28.99,10.8423,86.97,32.5269,54.4431
SO69075,1,20170426,2017-04-26,2003-12-28,561,27287,4,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69069,3,20170426,2017-04-26,2004-03-01,223,23664,9,1,8.6442,5.7052,8.6442,5.7052,2.939
SO69069,2,20170426,2017-04-26,2004-02-19,235,23664,9,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69069,1,20170426,2017-04-26,2004-01-27,581,23664,9,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69029,3,20170426,2017-04-26,2004-01-22,480,14772,8,2,2.29,0.8565,4.58,1.713,2.867
SO69029,2,20170426,2017-04-26,2004-03-28,536,14772,8,2,29.99,11.2163,59.98,22.4326,37.547399999999996
SO69029,1,20170426,2017-04-26,2004-01-18,587,14772,8,1,769.49,419.7784,769.49,419.7784,349.71160000000003
SO69052,2,20170426,2017-04-26,2004-03-16,466,24836,7,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO69052,1,20170426,2017-04-26,2004-01-06,530,24836,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69051,1,20170426,2017-04-26,2004-01-17,538,22542,7,2,21.49,8.0373,42.98,16.0746,26.905399999999997
SO69051,2,20170426,2017-04-26,2004-03-25,480,22542,7,1,2.29,0.8565,2.29,0.8565,1.4335
SO69070,2,20170426,2017-04-26,2004-02-10,538,25557,9,2,21.49,8.0373,42.98,16.0746,26.905399999999997
SO69070,3,20170426,2017-04-26,2004-02-24,480,25557,9,1,2.29,0.8565,2.29,0.8565,1.4335
SO69070,1,20170426,2017-04-26,2004-01-06,604,25557,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO69065,1,20170426,2017-04-26,2003-12-31,362,15225,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO69065,2,20170426,2017-04-26,2004-02-22,537,15225,9,1,35.0,13.09,35.0,13.09,21.91
SO69132,4,20170427,2017-04-27,2004-01-04,480,18379,6,2,2.29,0.8565,4.58,1.713,2.867
SO69132,3,20170427,2017-04-27,2004-01-07,528,18379,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69132,1,20170427,2017-04-27,2004-03-07,356,18379,6,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69132,2,20170427,2017-04-27,2004-02-28,537,18379,6,1,35.0,13.09,35.0,13.09,21.91
SO69128,2,20170427,2017-04-27,2004-02-16,223,16109,6,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69128,1,20170427,2017-04-27,2004-03-24,598,16109,6,1,539.99,294.5797,539.99,294.5797,245.4103
